#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
21 19 19 29 426.000000 549.842769 9 0.0000e+00 0.0000e+00 0.0000e+00 259 0.000000 1.000000 0.000000 -1643.158519 -117.021180 -469.409212
19 19 29 35 453.000000 520.231068 9 0.0000e+00 0.0000e+00 0.0000e+00 28 0.000000 1.000000 0.000000 745.613994 1851.889901 120.679606
11 14 23 23 451.000000 549.335605 9 0.0000e+00 0.0000e+00 0.0000e+00 162 0.000000 1.000000 0.000000 -1777.828217 -100.925187 -254.424897
37 26 25 26 435.000000 523.771701 9 0.0000e+00 0.0000e+00 0.0000e+00 141 0.000000 1.000000 0.000000 109.237009 1694.834499 1056.221234
56 15 25 34 311.000000 438.996833 9 0.0000e+00 0.0000e+00 0.0000e+00 28 0.000000 1.000000 0.000000 -262.986617 1257.314062 16.276674
30 33 37 22 453.000000 511.367423 9 0.0000e+00 0.0000e+00 0.0000e+00 177 0.000000 1.000000 0.000000 -1139.007272 1054.320820 1261.376250
28 39 29 23 381.000000 519.060540 9 0.0000e+00 0.0000e+00 0.0000e+00 24 0.000000 1.000000 0.000000 50.978137 220.902420 -1796.041579
18 29 12 18 424.000000 555.974996 9 0.0000e+00 0.0000e+00 0.0000e+00 89 0.000000 1.000000 0.000000 1124.925168 -113.897824 -1342.945874
39 31 33 27 413.000000 507.735587 9 0.0000e+00 0.0000e+00 0.0000e+00 83 0.000000 1.000000 0.000000 -661.092809 -924.595854 -1645.624138
52 20 19 13 340.000000 421.265511 9 0.0000e+00 0.0000e+00 0.0000e+00 9 0.000000 1.000000 0.000000 -1372.379828 89.778799 837.225337
26 31 27 18 408.000000 546.169813 9 0.0000e+00 0.0000e+00 0.0000e+00 150 0.000000 1.000000 0.000000 1758.089835 -120.195393 945.871662
47 35 19 16 426.000000 507.920785 9 0.0000e+00 0.0000e+00 0.0000e+00 81 0.000000 1.000000 0.000000 1455.227752 -1282.123908 350.748607
36 29 16 28 434.000000 598.524809 9 0.0000e+00 0.0000e+00 0.0000e+00 147 0.000000 1.000000 0.000000 1802.062443 -302.262657 -813.147119
63 24 20 10 235.000000 353.553111 9 0.0000e+00 0.0000e+00 0.0000e+00 9 0.000000 1.000000 0.000000 308.922327 92.856037 1973.814772
44 29 37 30 439.000000 532.804564 9 0.0000e+00 0.0000e+00 0.0000e+00 83 0.000000 1.000000 0.000000 605.500956 -895.028323 1682.941738
45 23 32 34 431.000000 533.039651 9 0.0000e+00 0.0000e+00 0.0000e+00 82 0.000000 1.000000 0.000000 1896.702235 626.058611 102.816560
61 26 23 37 265.000000 366.439271 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 1604.604881 458.708864 -1102.192975
43 27 39 27 445.000000 580.171148 9 0.0000e+00 0.0000e+00 0.0000e+00 85 0.000000 1.000000 0.000000 1024.135099 466.269462 -1653.402579
8 31 25 10 425.000000 510.892367 9 0.0000e+00 0.0000e+00 0.0000e+00 25 0.000000 1.000000 0.000000 1467.681709 -85.041801 -15.005286
14 37 16 26 422.000000 542.029741 9 0.0000e+00 0.0000e+00 0.0000e+00 42 0.000000 1.000000 0.000000 203.073559 518.567392 1804.414114
22 34 26 32 420.000000 594.173819 9 0.0000e+00 0.0000e+00 0.0000e+00 195 0.000000 1.000000 0.000000 1761.086284 387.154131 237.199932
23 25 16 37 308.000000 412.210133 9 0.0000e+00 0.0000e+00 0.0000e+00 20 0.000000 1.000000 0.000000 -2104.615194 -252.259084 -185.926126
53 33 14 32 434.000000 545.241293 9 0.0000e+00 0.0000e+00 0.0000e+00 42 0.000000 1.000000 0.000000 -328.242685 -1904.697703 244.588390
46 22 23 18 421.000000 556.188902 9 0.0000e+00 0.0000e+00 0.0000e+00 81 0.000000 1.000000 0.000000 1420.885945 -744.882480 -1194.250067
31 34 14 24 437.000000 610.435259 9 0.0000e+00 0.0000e+00 0.0000e+00 172 0.000000 1.000000 0.000000 1719.825633 145.154888 -134.895281
51 20 12 18 458.000000 538.237138 9 0.0000e+00 0.0000e+00 0.0000e+00 64 0.000000 1.000000 0.000000 -94.049530 -41.643779 -1843.806336
40 24 30 13 456.000000 555.789043 9 0.0000e+00 0.0000e+00 0.0000e+00 115 0.000000 1.000000 0.000000 92.114312 1087.844201 -1243.775250
55 22 39 22 415.000000 561.510868 9 0.0000e+00 0.0000e+00 0.0000e+00 38 0.000000 1.000000 0.000000 -356.787222 1727.348427 -942.852210
33 31 30 41 462.000000 504.205153 9 0.0000e+00 0.0000e+00 0.0000e+00 71 0.000000 1.000000 0.000000 172.431131 -295.648224 1322.306118
16 26 32 21 435.000000 577.960932 9 0.0000e+00 0.0000e+00 0.0000e+00 318 0.000000 1.000000 0.000000 1739.120343 328.739364 191.469826
60 31 17 37 410.000000 494.627940 9 0.0000e+00 0.0000e+00 0.0000e+00 20 0.000000 1.000000 0.000000 -218.110244 1541.017626 1256.062338
42 28 17 21 426.000000 547.666022 9 0.0000e+00 0.0000e+00 0.0000e+00 89 0.000000 1.000000 0.000000 1630.100303 311.557869 -255.478809
48 21 34 16 435.000000 549.719020 9 0.0000e+00 0.0000e+00 0.0000e+00 73 0.000000 1.000000 0.000000 190.575891 232.992313 -1548.289950
24 35 11 25 461.000000 534.907766 9 0.0000e+00 0.0000e+00 0.0000e+00 172 0.000000 1.000000 0.000000 1773.354073 141.178554 2.011338
25 29 14 14 417.000000 533.665442 9 0.0000e+00 0.0000e+00 0.0000e+00 247 0.000000 1.000000 0.000000 936.142458 1367.190517 -1120.012227
54 18 33 26 443.000000 516.563285 9 0.0000e+00 0.0000e+00 0.0000e+00 41 0.000000 1.000000 0.000000 -692.653389 1089.968729 1527.154037
27 26 24 42 384.000000 444.793126 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 -109.793595 86.385996 1739.505692
20 36 23 20 392.000000 562.039554 9 0.0000e+00 0.0000e+00 0.0000e+00 141 0.000000 1.000000 0.000000 290.202930 -1190.185881 -1580.898424
17 19 25 13 443.000000 559.724800 9 0.0000e+00 0.0000e+00 0.0000e+00 61 0.000000 1.000000 0.000000 -981.923068 918.469977 30.986974
34 24 20 20 402.000000 578.798249 9 0.0000e+00 0.0000e+00 0.0000e+00 81 0.000000 1.000000 0.000000 13.615436 19.109549 -1227.835999
29 21 12 24 450.000000 559.535157 9 0.0000e+00 0.0000e+00 0.0000e+00 64 0.000000 1.000000 0.000000 1886.420420 621.648317 -234.459736
58 39 24 26 394.000000 472.185747 9 0.0000e+00 0.0000e+00 0.0000e+00 24 0.000000 1.000000 0.000000 -776.543037 981.968123 -1559.717768
59 32 28 37 413.000000 545.944926 9 0.0000e+00 0.0000e+00 0.0000e+00 24 0.000000 1.000000 0.000000 -1939.995311 69.770101 -481.196764
49 32 28 33 267.000000 416.395770 9 0.0000e+00 0.0000e+00 0.0000e+00 24 0.000000 1.000000 0.000000 -231.028479 1981.069377 -148.290134
41 19 22 33 392.000000 583.866207 9 0.0000e+00 0.0000e+00 0.0000e+00 113 0.000000 1.000000 0.000000 -1971.530126 204.924747 254.042455
38 38 23 31 444.000000 574.088081 9 0.0000e+00 0.0000e+00 0.0000e+00 128 0.000000 1.000000 0.000000 1794.871014 -300.020694 -829.714184
62 30 32 17 323.000000 443.859749 9 0.0000e+00 0.0000e+00 0.0000e+00 14 0.000000 1.000000 0.000000 141.076655 1972.490938 298.959660
32 18 26 25 435.000000 561.416898 9 0.0000e+00 0.0000e+00 0.0000e+00 41 0.000000 1.000000 0.000000 -1984.924617 217.923071 112.177532
