#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
51 20 12 18 454.000000 539.176296 9 0.0000e+00 0.0000e+00 0.0000e+00 63 0.000000 1.000000 0.000000 -94.049530 -41.643779 -1843.806336
40 24 30 13 461.000000 564.269879 9 0.0000e+00 0.0000e+00 0.0000e+00 114 0.000000 1.000000 0.000000 92.114312 1087.844201 -1243.775250
55 22 39 22 415.000000 559.415537 9 0.0000e+00 0.0000e+00 0.0000e+00 37 0.000000 1.000000 0.000000 -356.787222 1727.348427 -942.852210
33 31 30 41 467.000000 512.704788 9 0.0000e+00 0.0000e+00 0.0000e+00 70 0.000000 1.000000 0.000000 172.431131 -295.648224 1322.306118
16 25 32 21 444.000000 579.634204 9 0.0000e+00 0.0000e+00 0.0000e+00 317 0.000000 1.000000 0.000000 1739.120343 328.739364 191.469826
60 31 17 37 409.000000 489.328902 9 0.0000e+00 0.0000e+00 0.0000e+00 19 0.000000 1.000000 0.000000 -218.110244 1541.017626 1256.062338
42 28 17 21 428.000000 562.949977 9 0.0000e+00 0.0000e+00 0.0000e+00 88 0.000000 1.000000 0.000000 1630.100303 311.557869 -255.478809
48 21 34 16 441.000000 558.356030 9 0.0000e+00 0.0000e+00 0.0000e+00 72 0.000000 1.000000 0.000000 190.575891 232.992313 -1548.289950
24 35 11 25 467.000000 552.591555 9 0.0000e+00 0.0000e+00 0.0000e+00 171 0.000000 1.000000 0.000000 1773.354073 141.178554 2.011338
25 29 14 14 424.000000 543.996904 9 0.0000e+00 0.0000e+00 0.0000e+00 246 0.000000 1.000000 0.000000 936.142458 1367.190517 -1120.012227
54 18 32 26 449.000000 517.546550 9 0.0000e+00 0.0000e+00 0.0000e+00 40 0.000000 1.000000 0.000000 -692.653389 1089.968729 1527.154037
27 26 24 42 384.000000 447.644797 9 0.0000e+00 0.0000e+00 0.0000e+00 17 0.000000 1.000000 0.000000 -109.793595 86.385996 1739.505692
20 36 23 21 401.000000 570.967757 9 0.0000e+00 0.0000e+00 0.0000e+00 140 0.000000 1.000000 0.000000 290.202930 -1190.185881 -1580.898424
