#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
120 28 14 41 414.000000 565.502004 9 0.0000e+00 0.0000e+00 0.0000e+00 41 0.000000 1.000000 0.000000 1381.333789 -973.713397 -396.856631
16 26 23 21 397.000000 504.027387 9 0.0000e+00 0.0000e+00 0.0000e+00 399 0.000000 1.000000 0.000000 1621.560217 -20.383669 619.534478
97 31 32 15 394.000000 571.114022 9 0.0000e+00 0.0000e+00 0.0000e+00 87 0.000000 1.000000 0.000000 -999.500905 467.422205 -1340.227750
60 26 27 12 419.000000 551.865284 9 0.0000e+00 0.0000e+00 0.0000e+00 177 0.000000 1.000000 0.000000 310.997207 -1706.134499 77.985960
25 39 19 16 427.000000 595.194244 9 0.0000e+00 0.0000e+00 0.0000e+00 117 0.000000 1.000000 0.000000 2.949546 1404.097048 1020.881374
138 6 31 17 255.000000 443.353314 9 0.0000e+00 0.0000e+00 0.0000e+00 12 0.000000 1.000000 0.000000 -1627.239370 -289.087113 531.240692
142 35 35 44 226.000000 344.572955 9 0.0000e+00 0.0000e+00 0.0000e+00 5 0.000000 1.000000 0.000000 1685.512425 -355.321940 -215.615824
54 35 21 36 425.000000 575.134569 9 0.0000e+00 0.0000e+00 0.0000e+00 182 0.000000 1.000000 0.000000 1226.118631 851.719892 885.947137
20 33 9 19 442.000000 576.048418 9 0.0000e+00 0.0000e+00 0.0000e+00 55 0.000000 1.000000 0.000000 92.964017 -209.220043 1610.743352
76 21 22 8 438.000000 589.063817 9 0.0000e+00 0.0000e+00 0.0000e+00 126 0.000000 1.000000 0.000000 394.288975 1689.461727 -62.859183
79 8 13 25 410.000000 538.915901 9 0.0000e+00 0.0000e+00 0.0000e+00 54 0.000000 1.000000 0.000000 68.213531 123.905205 1455.359542
99 33 45 31 450.000000 583.499185 9 0.0000e+00 0.0000e+00 0.0000e+00 49 0.000000 1.000000 0.000000 489.075958 1541.250196 -631.702889
82 21 6 33 250.000000 347.794416 9 0.0000e+00 0.0000e+00 0.0000e+00 10 0.000000 1.000000 0.000000 592.980804 -126.428440 -794.559390
100 6 26 27 419.000000 595.898315 9 0.0000e+00 0.0000e+00 0.0000e+00 80 0.000000 1.000000 0.000000 -1206.658693 1020.636651 718.311648
102 7 34 19 350.000000 479.569891 9 0.0000e+00 0.0000e+00 0.0000e+00 12 0.000000 1.000000 0.000000 61.869866 961.908288 846.588698
119 18 41 29 410.000000 565.065882 9 0.0000e+00 0.0000e+00 0.0000e+00 42 0.000000 1.000000 0.000000 450.272179 1287.677329 -1073.702967
59 16 23 16 406.000000 524.058476 9 0.0000e+00 0.0000e+00 0.0000e+00 178 0.000000 1.000000 0.000000 902.657534 1381.435515 539.018824
104 26 20 11 392.000000 547.813332 9 0.0000e+00 0.0000e+00 0.0000e+00 76 0.000000 1.000000 0.000000 1439.435278 839.210848 -487.285578
90 28 29 43 419.000000 539.353069 9 0.0000e+00 0.0000e+00 0.0000e+00 32 0.000000 1.000000 0.000000 1136.144061 1141.720301 -647.570404
118 23 26 6 438.000000 506.663764 9 0.0000e+00 0.0000e+00 0.0000e+00 42 0.000000 1.000000 0.000000 16.878716 288.739322 -1438.555291
64 20 35 32 415.000000 572.845756 9 0.0000e+00 0.0000e+00 0.0000e+00 170 0.000000 1.000000 0.000000 -1048.792375 318.853383 1346.128922
101 31 29 31 389.000000 560.710446 9 0.0000e+00 0.0000e+00 0.0000e+00 79 0.000000 1.000000 0.000000 -113.256879 -206.969922 -1592.188688
72 28 24 13 393.000000 586.817654 9 0.0000e+00 0.0000e+00 0.0000e+00 135 0.000000 1.000000 0.000000 1462.985383 298.171310 885.699520
38 38 7 32 438.000000 517.593329 9 0.0000e+00 0.0000e+00 0.0000e+00 27 0.000000 1.000000 0.000000 714.242381 -1209.488351 160.722578
62 17 11 36 416.000000 609.196624 9 0.0000e+00 0.0000e+00 0.0000e+00 175 0.000000 1.000000 0.000000 -1620.883440 -603.093459 150.702199
94 27 21 44 383.000000 490.326838 9 0.0000e+00 0.0000e+00 0.0000e+00 22 0.000000 1.000000 0.000000 1360.887911 45.743358 135.525981
88 22 45 28 444.000000 534.824989 9 0.0000e+00 0.0000e+00 0.0000e+00 93 0.000000 1.000000 0.000000 -247.709271 1207.909063 197.063898
109 15 20 37 416.000000 499.682880 9 0.0000e+00 0.0000e+00 0.0000e+00 60 0.000000 1.000000 0.000000 -1363.741206 -328.739052 1022.661507
12 23 2 26 365.000000 478.337792 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 1216.505747 -337.664191 -174.546104
50 20 14 38 402.000000 628.933436 9 0.0000e+00 0.0000e+00 0.0000e+00 192 0.000000 1.000000 0.000000 -653.049898 -836.900515 -1373.615433
143 30 40 38 131.000000 222.120466 9 0.0000e+00 0.0000e+00 0.0000e+00 3 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
93 17 29 8 409.000000 539.491779 9 0.0000e+00 0.0000e+00 0.0000e+00 42 0.000000 1.000000 0.000000 -1304.938661 60.831281 122.008276
96 33 29 12 405.000000 560.810951 9 0.0000e+00 0.0000e+00 0.0000e+00 88 0.000000 1.000000 0.000000 242.126131 -1393.757251 -1006.236385
140 17 35 11 329.000000 442.552550 9 0.0000e+00 0.0000e+00 0.0000e+00 8 0.000000 1.000000 0.000000 1419.397979 889.507367 -455.831131
74 22 13 9 323.000000 455.643049 9 0.0000e+00 0.0000e+00 0.0000e+00 20 0.000000 1.000000 0.000000 1494.255437 461.037236 753.884180
125 11 25 34 403.000000 528.520513 9 0.0000e+00 0.0000e+00 0.0000e+00 32 0.000000 1.000000 0.000000 -1024.573887 -672.983305 1229.242784
57 18 35 6 236.000000 368.151187 9 0.0000e+00 0.0000e+00 0.0000e+00 8 0.000000 1.000000 0.000000 171.506335 223.164650 -1523.261852
13 14 24 29 412.000000 582.798539 9 0.0000e+00 0.0000e+00 0.0000e+00 415 0.000000 1.000000 0.000000 1730.908325 -77.834875 -107.675921
9 43 31 34 393.000000 549.336915 9 0.0000e+00 0.0000e+00 0.0000e+00 20 0.000000 1.000000 0.000000 1625.371280 -122.508243 456.691122
141 15 23 39 153.000000 248.776881 9 0.0000e+00 0.0000e+00 0.0000e+00 7 0.000000 1.000000 0.000000 -915.440784 -512.809016 -1383.000754
21 18 16 23 429.000000 512.593645 9 0.0000e+00 0.0000e+00 0.0000e+00 333 0.000000 1.000000 0.000000 1283.172387 -988.446458 -624.610458
