#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
11 22 15 16 472.000000 521.951558 9 0.0000e+00 0.0000e+00 0.0000e+00 189 0.000000 1.000000 0.000000 6.359901 -29.785214 -31.128564
37 27 28 24 462.000000 509.611522 9 0.0000e+00 0.0000e+00 0.0000e+00 78 0.000000 1.000000 0.000000 5.935106 -47.746123 13.604495
56 32 12 22 190.000000 229.099602 9 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
10 12 30 22 467.000000 495.953622 9 0.0000e+00 0.0000e+00 0.0000e+00 70 0.000000 1.000000 0.000000 32.317542 -27.229223 26.723508
30 26 16 16 477.000000 473.054882 9 0.0000e+00 0.0000e+00 0.0000e+00 61 0.000000 1.000000 0.000000 -4.123762 -22.829325 -22.555279
28 22 30 24 465.000000 480.238745 9 0.0000e+00 0.0000e+00 0.0000e+00 80 0.000000 1.000000 0.000000 -23.366327 -17.642330 -40.531012
18 28 12 27 298.000000 305.169502 9 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 1.000000 0.000000 -8.649280 12.585241 47.610940
39 27 28 38 487.000000 468.470554 9 0.0000e+00 0.0000e+00 0.0000e+00 71 0.000000 1.000000 0.000000 -34.851157 34.678129 9.100783
52 34 15 16 261.000000 308.231680 9 0.0000e+00 0.0000e+00 0.0000e+00 11 0.000000 1.000000 0.000000 -38.972817 30.834836 5.507486
26 36 28 25 439.000000 499.442013 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 29.510390 25.307014 2.587551
47 19 24 17 470.000000 515.169619 9 0.0000e+00 0.0000e+00 0.0000e+00 37 0.000000 1.000000 0.000000 1.273542 52.154020 5.847441
36 19 27 28 467.000000 508.548711 9 0.0000e+00 0.0000e+00 0.0000e+00 79 0.000000 1.000000 0.000000 -8.723775 -47.313698 13.612851
44 39 21 24 475.000000 486.495423 9 0.0000e+00 0.0000e+00 0.0000e+00 54 0.000000 1.000000 0.000000 -14.440258 27.140980 39.431538
45 32 28 16 468.000000 523.526416 9 0.0000e+00 0.0000e+00 0.0000e+00 54 0.000000 1.000000 0.000000 -10.360602 -3.586061 -47.155666
43 23 37 18 334.000000 394.187328 9 0.0000e+00 0.0000e+00 0.0000e+00 9 0.000000 1.000000 0.000000 13.838813 35.954657 -9.135730
8 22 14 32 481.000000 481.812242 9 0.0000e+00 0.0000e+00 0.0000e+00 116 0.000000 1.000000 0.000000 2.957621 -30.040416 25.427727
14 32 19 25 465.000000 494.391809 9 0.0000e+00 0.0000e+00 0.0000e+00 54 0.000000 1.000000 0.000000 31.092121 -34.881775 17.791623
22 30 15 34 233.000000 335.848143 9 0.0000e+00 0.0000e+00 0.0000e+00 15 0.000000 1.000000 0.000000 17.325054 -47.679933 0.017866
23 31 31 19 455.000000 519.101661 9 0.0000e+00 0.0000e+00 0.0000e+00 54 0.000000 1.000000 0.000000 -8.024411 -13.438920 -47.486885
53 22 32 17 230.000000 302.622650 9 0.0000e+00 0.0000e+00 0.0000e+00 9 0.000000 1.000000 0.000000 -31.657799 -21.043344 32.480170
46 16 17 25 455.000000 593.635224 9 0.0000e+00 0.0000e+00 0.0000e+00 44 0.000000 1.000000 0.000000 -43.069373 -23.410432 -9.847880
31 19 19 19 461.000000 504.566369 9 0.0000e+00 0.0000e+00 0.0000e+00 37 0.000000 1.000000 0.000000 -19.189494 44.636553 11.804297
51 14 24 22 357.000000 384.626533 9 0.0000e+00 0.0000e+00 0.0000e+00 11 0.000000 1.000000 0.000000 -31.261351 -37.625876 10.345116
40 9 24 22 272.000000 379.933442 9 0.0000e+00 0.0000e+00 0.0000e+00 11 0.000000 1.000000 0.000000 -35.439723 -5.515335 -1.421855
55 28 39 23 249.000000 302.836705 9 0.0000e+00 0.0000e+00 0.0000e+00 2 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
33 20 39 26 487.000000 482.757470 9 0.0000e+00 0.0000e+00 0.0000e+00 138 0.000000 1.000000 0.000000 -5.795995 40.756496 6.961659
16 18 22 11 478.000000 471.411047 9 0.0000e+00 0.0000e+00 0.0000e+00 153 0.000000 1.000000 0.000000 2.163604 -2.302320 -35.189921
42 33 27 33 465.000000 471.217565 9 0.0000e+00 0.0000e+00 0.0000e+00 60 0.000000 1.000000 0.000000 4.273234 -3.736643 45.213384
48 31 22 26 316.000000 433.408666 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 5.660405 48.512075 -10.702263
24 33 19 16 367.000000 402.098190 9 0.0000e+00 0.0000e+00 0.0000e+00 11 0.000000 1.000000 0.000000 27.289952 22.592774 6.318938
25 25 35 31 477.000000 501.819331 9 0.0000e+00 0.0000e+00 0.0000e+00 189 0.000000 1.000000 0.000000 -1.769560 37.759761 -12.183329
54 35 25 34 185.000000 323.905998 9 0.0000e+00 0.0000e+00 0.0000e+00 3 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
27 26 32 35 475.000000 470.029670 9 0.0000e+00 0.0000e+00 0.0000e+00 166 0.000000 1.000000 0.000000 -30.413346 22.752712 17.677157
20 25 21 29 475.000000 524.093377 9 0.0000e+00 0.0000e+00 0.0000e+00 78 0.000000 1.000000 0.000000 0.310008 -45.016257 -1.945302
17 17 26 35 488.000000 492.399363 9 0.0000e+00 0.0000e+00 0.0000e+00 74 0.000000 1.000000 0.000000 -46.313018 -6.947255 17.516848
34 13 16 28 438.000000 497.697673 9 0.0000e+00 0.0000e+00 0.0000e+00 44 0.000000 1.000000 0.000000 -39.980428 -29.645604 4.764819
29 12 30 30 488.000000 474.677222 9 0.0000e+00 0.0000e+00 0.0000e+00 79 0.000000 1.000000 0.000000 -32.425350 6.007282 25.145644
49 29 19 35 450.000000 482.345030 9 0.0000e+00 0.0000e+00 0.0000e+00 15 0.000000 1.000000 0.000000 12.709402 26.694181 40.322349
41 26 14 21 476.000000 480.362494 9 0.0000e+00 0.0000e+00 0.0000e+00 61 0.000000 1.000000 0.000000 13.013417 0.130639 48.276639
38 17 23 32 482.000000 484.534067 9 0.0000e+00 0.0000e+00 0.0000e+00 74 0.000000 1.000000 0.000000 -12.542445 44.367717 -19.344063
32 31 34 25 472.000000 494.471450 9 0.0000e+00 0.0000e+00 0.0000e+00 152 0.000000 1.000000 0.000000 -8.327634 1.923635 -49.264086
