benchmark,method,replicate,n,eps,n_sims,wall_s,mean_sim_s
gaussian_mean,async,4,1852,0.0197290476802728,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,2148,0.0150472528830865,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,2492,0.0127986233626034,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,2891,0.0106569376846468,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,3353,0.0074806080155759,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,3889,0.0067140542081976,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,4512,0.006212805810006,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,5234,0.0051120471272679,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,6071,0.0043716651021284,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,7042,0.003107175104691,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,8169,0.0025866785506896,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,9475,0.0022778895350038,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,10991,0.0018662629340842,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,12749,0.0016875721459769,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,14789,0.0014635633756391,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,17155,0.0012715999665138,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,19899,0.0011355322944801,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,23083,0.0009827797604775,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,26775,0.0008668176013355,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,31058,0.0007280056046871,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,36027,0.000631574977706,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,41790,0.0005599161059144,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,48475,0.0004968282192902,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,56229,0.000426488044029,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,65224,0.0003501148101162,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,75658,0.0002939701787339,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,87761,0.0002505086457093,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,101800,0.0002183497282064,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,118085,0.0001855088196138,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,136974,0.0001577643770733,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,158886,0.0001380420424687,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,184303,0.0001207617072204,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,213785,0.0001038755433602,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,247984,9.288838559737972e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,287653,7.735678740793117e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,333668,6.141921664312017e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,387044,4.976774907764631e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,448959,4.4641933923256216e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,520777,3.658995256772962e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,604085,3.3552115043945785e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,700719,2.9049807587784585e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,812811,2.5389921649431046e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,942834,2.1907296499444617e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,1093656,1.810156658520884e-05,1268606,299.9994978904724,0.0001552154366224704
gaussian_mean,async,4,1268606,1.6153522599447745e-05,1268606,299.9994978904724,0.0001552154366224704
gandk,sync,0,200,5.687004744681185,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,235,5.410468159899622,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,277,4.674914566815932,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,327,4.043653166366242,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,386,3.627606157399809,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,455,3.1827398857977456,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,536,2.793879554709473,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,632,2.418909208784653,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,745,2.1488658098512947,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,879,1.925082964958899,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1036,1.6494846158345642,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1221,1.4680700027346287,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1440,1.3375949058225542,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1697,1.1099586116547295,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,2001,0.8626996837087881,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,2359,0.7146233028556288,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,2780,0.5933105722521241,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,3278,0.4646532399104608,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,3864,0.3677984193383078,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,4555,0.3142024643294253,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,5369,0.2999758872559617,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,6330,0.2520140667312071,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,7462,0.2302287246104632,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,8796,0.211219794008518,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,10369,0.1907254897799685,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,12223,0.163764613796413,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,14409,0.1488378111169461,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,16986,0.1367841032502453,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,20023,0.1257889319873253,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,23604,0.1155670300634911,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,27825,0.1074334517382677,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,32801,0.1038120750503456,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,38666,0.1021429541751038,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,45581,0.1000687355338187,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,53732,0.0982942343231136,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,63340,0.0965850460711497,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,74666,0.094027972911553,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,88018,0.090925836429052,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,103758,0.0799459754753961,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,122311,0.0705478662705484,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,144183,0.0671855345596015,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,169966,0.0634170939204574,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,200359,0.0606961763756124,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,236187,0.0568001153122111,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,278422,0.054686690825724,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,328210,0.0516068500197246,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,386900,0.046887823372093,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,456085,0.0445315285431395,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,537642,0.0413787075604821,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,633782,0.0388482880550684,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,747115,0.0366868248797136,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,880713,0.0353530544119954,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1038202,0.034317818201166,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1223852,0.0333434909507233,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1442700,0.032799270289015,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,1700683,0.0312081016412528,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,2004797,0.0297001966144803,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,2363293,0.0279494719323519,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,2785895,0.0270576060120814,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,0,3284067,0.0259827591601188,3284067,599.7742705345154,0.0016350275474276265
gandk,sync,1,200,5.426513273495713,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,236,4.9453213799367,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,279,4.307250814301092,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,329,3.631912689492013,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,389,3.341500283820437,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,460,3.2535792593144817,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,543,2.880257305692802,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,642,2.701978576815645,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,758,2.51657333547879,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,896,2.020050506137609,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1058,1.6813364213405255,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1251,1.4270050730377182,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1477,1.274877774388602,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1746,1.0065624201578878,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,2062,0.8213063089546934,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,2436,0.666959854753432,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,2878,0.5368433483882172,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,3400,0.4386797269630257,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,4017,0.368889926517454,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,4746,0.2861680990112895,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,5607,0.254739720126767,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,6624,0.2280576532237604,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,7825,0.2165766562559988,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,9245,0.1902726754638825,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,10921,0.1658286878833926,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,12902,0.1540606580272125,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,15243,0.1380581453927947,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,18007,0.1350821652037457,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,21273,0.131039544485281,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,25132,0.1260038578451225,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,29690,0.1212657571774918,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,35075,0.1171519690969362,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,41437,0.1124036770163724,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,48952,0.1070609483377039,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,57831,0.1019983075335354,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,68319,0.0987758239080462,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,80711,0.0909598686066731,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,95349,0.0781228665643977,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,112643,0.0707545347182508,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,133073,0.066267574577817,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,157209,0.0621847213333757,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,185722,0.0587698394476559,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,219407,0.0561952462204193,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,259201,0.0548978647886602,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,306212,0.0526892354545541,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,361750,0.0508557749526464,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,427361,0.0486902506685782,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,504872,0.0463574229392208,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,596441,0.0414498773108195,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,704618,0.0385306993423249,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,832415,0.036302670852026,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,983391,0.0340404488818665,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1161749,0.032239903160273,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1372457,0.0312881099068155,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1621380,0.0305056668623453,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,1915451,0.0300414133967869,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,2262858,0.0290543335309129,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,2673275,0.0278048066425609,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,3158128,0.0268744091816577,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,1,3730921,0.0257300669395891,3730921,599.9995481967926,0.0016380479686748232
gandk,sync,2,200,5.636776794661122,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,236,5.192262438862779,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,279,4.504918426239327,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,330,3.996844855368847,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,390,3.6789617504753616,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,461,3.379428957182984,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,544,2.7638834266500587,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,643,2.357026106996561,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,760,1.9632958643616172,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,899,1.8026937410849573,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1062,1.620313542072789,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1256,1.3950354223638686,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1484,1.1786486375246077,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1754,0.9291409124124212,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,2073,0.7715231669201539,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,2450,0.5838969580536605,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,2895,0.4834535124387134,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,3421,0.4487103714563124,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,4043,0.4063087327010528,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,4779,0.3697402565010037,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,5647,0.2858084424589368,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,6674,0.2441429768780864,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,7888,0.222787988257561,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,9322,0.2032203246724668,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,11016,0.1699109873964909,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,13019,0.1504158551916428,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,15386,0.1392337654626453,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,18183,0.1267456862781123,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,21489,0.1195931070513318,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,25396,0.1129058388319561,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,30013,0.1043671870808658,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,35469,0.100382395287034,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,41917,0.0934045937595908,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,49538,0.0872974371396086,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,58544,0.0820083633843567,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,69187,0.0764126929024719,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,81765,0.0713403253225802,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,96630,0.0677237410567997,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,114197,0.0618514557263257,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,134957,0.0563046603303554,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,159492,0.0542163704315006,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,188487,0.052761458777914,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,222754,0.0492965599195344,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,263250,0.0475388205307358,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,311108,0.045566222901117,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,367666,0.0443555310584699,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,434507,0.0433622499583027,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,513498,0.0426315245577155,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,606851,0.0416755068911315,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,717174,0.0409979995987633,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,847554,0.0399271955612603,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1001637,0.0389045938647953,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1183731,0.0378634385664822,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1398930,0.0339064451814169,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1653251,0.0322140549125664,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,1953806,0.0307933307082719,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,2309002,0.0293163074903084,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,2728771,0.0279053953889474,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,3224852,0.0268180276632171,3811120,599.9999997615814,0.001628419820448931
gandk,sync,2,3811120,0.0259803472516164,3811120,599.9999997615814,0.001628419820448931
gandk,sync,3,200,5.482333336313772,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,238,4.614432136827808,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,284,3.940244552261176,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,339,3.518467179725362,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,404,3.1135057023333177,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,482,2.673627077825974,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,575,2.365134757581881,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,686,2.1279975130881064,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,818,1.6418527456437109,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,976,1.4533806468698,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1164,1.3016634861625125,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1388,1.1821970995609332,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1656,1.019515793732773,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1975,0.9067432004978871,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,2355,0.8116801110217355,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,2809,0.6501836422817152,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,3350,0.5165662367725127,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,3996,0.3884229268369638,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,4766,0.3106630004379456,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,5684,0.2713809993867032,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,6779,0.2404517136170668,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,8085,0.2108495450607324,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,9642,0.1870063675415947,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,11500,0.1639440846064551,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,13715,0.1539572882537523,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,16357,0.1432412978238118,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,19508,0.1279940898752639,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,23266,0.1201227876846403,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,27748,0.1124866381636723,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,33093,0.1025635845778083,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,39469,0.0990135873403838,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,47072,0.0962006126658822,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,56139,0.0904502040303002,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,66954,0.0831442694831622,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,79852,0.0765239132401393,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,95234,0.0710490820699555,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,113580,0.065784478462132,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,135459,0.0621699604734217,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,161553,0.0592233833949398,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,192674,0.0552707336974148,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,229790,0.0520882933842134,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,274056,0.0506182486118594,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,326849,0.048037268511579,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,389811,0.0463578845799466,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,464903,0.0442101975718191,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,554459,0.0425746220684623,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,661268,0.0408662891921491,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,788651,0.0387255765486671,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,940573,0.0369301414101678,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1121760,0.0350260053606148,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1337851,0.0336028056896003,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1595568,0.0330066177036915,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,1902930,0.0315385404594696,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,2269501,0.0305612490868609,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,2706687,0.0295698270178526,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,3228090,0.0292113814916449,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,3849933,0.0283359317196267,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,4591565,0.0279289828331854,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,5476061,0.0271665667953279,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,3,6530943,0.0267379766645171,6530943,599.9997475147247,0.0016559426850240612
gandk,sync,4,200,6.035722976225443,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,238,5.24484000711908,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,285,4.836940395049645,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,340,4.423924555910198,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,406,3.7133684307272654,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,485,3.147906869342353,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,579,2.6530229463240604,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,692,2.3107306040971336,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,826,2.05422496484187,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,987,1.8834330488648732,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,1179,1.696773883089958,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,1408,1.3792392191674392,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,1681,1.1195465097949986,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,2007,0.9506736074072424,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,2397,0.8081741859193944,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,2863,0.5979899324749077,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,3419,0.4315232765880557,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,4082,0.3560433676697221,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,4875,0.3035453530042287,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,5821,0.2570899262232704,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,6952,0.2287152317056289,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,8301,0.2095414187921165,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,9913,0.1927320319119749,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,11838,0.1806238301855068,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,14136,0.1654306191544325,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,16880,0.1473740578851732,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,20157,0.1318442028314213,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,24071,0.119148691212492,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,28744,0.1117379676115646,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,34324,0.1030092597967389,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,40988,0.0922512814738397,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,48945,0.0860674401265033,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,58448,0.081331750171104,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,69794,0.0755852904938483,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,83344,0.0707221309476877,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,99525,0.0645267983489693,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,118846,0.0615482751487829,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,141919,0.0571047885863249,7034577,599.9999947547913,0.0016782515668205054
gandk,sync,4,169471,0.0542306523023308,7034577,599.9999947547913,0.0016782515668205054
