#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
9 22 37 25 481.000000 449.273040 9 0.0000e+00 0.0000e+00 0.0000e+00 125 0.000000 1.000000 0.000000 -5.300671 41.632861 7.296630
42 20 14 19 414.000000 476.162503 9 0.0000e+00 0.0000e+00 0.0000e+00 25 0.000000 1.000000 0.000000 -32.796655 -20.190293 -31.886228
48 36 28 28 191.000000 252.675041 9 0.0000e+00 0.0000e+00 0.0000e+00 2 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
15 29 20 33 329.000000 402.458993 9 0.0000e+00 0.0000e+00 0.0000e+00 13 0.000000 1.000000 0.000000 -5.723261 25.458859 37.986821
21 35 21 29 477.000000 484.516313 9 0.0000e+00 0.0000e+00 0.0000e+00 218 0.000000 1.000000 0.000000 7.388872 9.377906 42.814971
19 35 29 19 382.000000 452.356714 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 -1.618694 39.228511 16.219935
24 30 26 13 380.000000 463.539847 9 0.0000e+00 0.0000e+00 0.0000e+00 25 0.000000 1.000000 0.000000 2.308636 39.816056 -4.977868
25 37 32 28 317.000000 343.080874 9 0.0000e+00 0.0000e+00 0.0000e+00 2 0.000000 1.000000 0.000000 22.849495 43.101754 10.960813
11 17 18 33 482.000000 480.497804 9 0.0000e+00 0.0000e+00 0.0000e+00 311 0.000000 1.000000 0.000000 -42.198419 9.967076 24.898812
27 17 15 28 482.000000 473.541912 9 0.0000e+00 0.0000e+00 0.0000e+00 156 0.000000 1.000000 0.000000 -28.869985 2.950989 31.517630
37 17 30 20 475.000000 478.433684 9 0.0000e+00 0.0000e+00 0.0000e+00 86 0.000000 1.000000 0.000000 0.966307 36.249676 -2.432107
20 16 24 35 475.000000 452.547815 9 0.0000e+00 0.0000e+00 0.0000e+00 115 0.000000 1.000000 0.000000 -24.255957 42.474235 10.372460
10 32 32 31 482.000000 451.795629 9 0.0000e+00 0.0000e+00 0.0000e+00 90 0.000000 1.000000 0.000000 -41.322223 -6.911847 27.289197
17 30 24 22 468.000000 528.304929 9 0.0000e+00 0.0000e+00 0.0000e+00 277 0.000000 1.000000 0.000000 38.579657 -23.486991 21.446943
30 30 26 30 475.000000 462.861523 9 0.0000e+00 0.0000e+00 0.0000e+00 151 0.000000 1.000000 0.000000 41.582541 -25.284920 -11.470183
28 16 27 14 483.000000 468.305780 9 0.0000e+00 0.0000e+00 0.0000e+00 86 0.000000 1.000000 0.000000 -40.730496 0.621656 5.845627
34 14 25 21 463.000000 515.287175 9 0.0000e+00 0.0000e+00 0.0000e+00 31 0.000000 1.000000 0.000000 -49.585517 1.835397 -5.360795
18 22 9 26 480.000000 459.905192 9 0.0000e+00 0.0000e+00 0.0000e+00 93 0.000000 1.000000 0.000000 4.883059 -15.333982 -47.339463
39 24 21 15 468.000000 520.468657 9 0.0000e+00 0.0000e+00 0.0000e+00 62 0.000000 1.000000 0.000000 -4.605553 37.392457 -1.506837
29 24 11 30 485.000000 454.199179 9 0.0000e+00 0.0000e+00 0.0000e+00 156 0.000000 1.000000 0.000000 -4.292935 48.676935 10.588989
26 21 29 30 481.000000 523.280472 9 0.0000e+00 0.0000e+00 0.0000e+00 177 0.000000 1.000000 0.000000 -20.811713 -14.711235 -43.016882
47 24 35 19 212.000000 269.500068 9 0.0000e+00 0.0000e+00 0.0000e+00 5 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
36 28 36 30 485.000000 462.077204 9 0.0000e+00 0.0000e+00 0.0000e+00 90 0.000000 1.000000 0.000000 30.337652 -37.802245 -12.272617
44 34 23 17 303.000000 383.741006 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 18.369333 -33.181514 -32.581510
45 12 27 31 346.000000 360.558601 9 0.0000e+00 0.0000e+00 0.0000e+00 15 0.000000 1.000000 0.000000 29.385353 -7.215002 39.805085
43 29 26 18 381.000000 468.851175 9 0.0000e+00 0.0000e+00 0.0000e+00 25 0.000000 1.000000 0.000000 -32.479421 -38.013634 0.225601
8 19 20 16 476.000000 488.823925 9 0.0000e+00 0.0000e+00 0.0000e+00 157 0.000000 1.000000 0.000000 -38.255417 5.075046 5.875808
41 17 20 24 456.000000 526.512036 9 0.0000e+00 0.0000e+00 0.0000e+00 31 0.000000 1.000000 0.000000 -29.844350 -29.253141 27.451203
38 23 26 34 478.000000 474.304445 9 0.0000e+00 0.0000e+00 0.0000e+00 79 0.000000 1.000000 0.000000 -41.111586 19.969642 20.274390
14 28 15 27 471.000000 494.071907 9 0.0000e+00 0.0000e+00 0.0000e+00 267 0.000000 1.000000 0.000000 9.882592 13.956858 46.984471
22 24 30 14 469.000000 466.271608 9 0.0000e+00 0.0000e+00 0.0000e+00 114 0.000000 1.000000 0.000000 -1.173281 21.975839 -31.728963
32 23 21 34 477.000000 474.289652 9 0.0000e+00 0.0000e+00 0.0000e+00 79 0.000000 1.000000 0.000000 25.905751 25.340142 -34.449518
23 25 23 23 471.000000 483.824531 9 0.0000e+00 0.0000e+00 0.0000e+00 198 0.000000 1.000000 0.000000 28.677537 -40.362906 -6.959502
