#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
0 -1 -1 -1 0.000000 0.000000 0 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1 -1 -1 -1 0.000000 0.000000 1 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2 -1 -1 -1 0.000000 0.000000 2 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3 -1 -1 -1 0.000000 0.000000 3 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4 -1 -1 -1 0.000000 0.000000 4 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5 -1 -1 -1 0.000000 0.000000 5 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6 -1 -1 -1 0.000000 0.000000 6 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12 26 17 36 438.000000 436.123376 9 0.0000e+00 0.0000e+00 0.0000e+00 19 0.000000 1.000000 0.000000 600.764298 647.225107 880.620289
31 27 21 20 453.000000 529.494862 9 0.0000e+00 0.0000e+00 0.0000e+00 72 0.000000 1.000000 0.000000 -285.933156 1239.650717 584.387140
33 23 24 15 442.000000 598.697718 9 0.0000e+00 0.0000e+00 0.0000e+00 28 0.000000 1.000000 0.000000 -1268.624317 411.520568 -425.726629
13 25 24 25 183.000000 332.436600 9 0.0000e+00 0.0000e+00 0.0000e+00 16 0.000000 1.000000 0.000000 -1075.124312 -80.391224 102.161435
16 34 34 21 475.000000 515.485392 9 0.0000e+00 0.0000e+00 0.0000e+00 82 0.000000 1.000000 0.000000 108.571709 -1139.818262 55.901365
35 19 15 24 335.000000 442.843040 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 -1354.454161 69.810904 -347.246832
9 14 26 24 459.000000 480.706246 9 0.0000e+00 0.0000e+00 0.0000e+00 106 0.000000 1.000000 0.000000 622.136897 901.755152 -871.655510
15 16 19 25 322.000000 451.948597 9 0.0000e+00 0.0000e+00 0.0000e+00 18 0.000000 1.000000 0.000000 -533.250098 560.655976 501.099426
