#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
0 -1 -1 -1 0.000000 0.000000 0 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1 -1 -1 -1 0.000000 0.000000 1 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2 -1 -1 -1 0.000000 0.000000 2 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3 -1 -1 -1 0.000000 0.000000 3 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4 -1 -1 -1 0.000000 0.000000 4 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5 -1 -1 -1 0.000000 0.000000 5 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6 -1 -1 -1 0.000000 0.000000 6 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12 30 21 31 353.000000 426.385861 9 0.0000e+00 0.0000e+00 0.0000e+00 10 0.000000 1.000000 0.000000 1091.868372 275.080087 817.458411
31 28 34 19 191.000000 346.606715 9 0.0000e+00 0.0000e+00 0.0000e+00 9 0.000000 1.000000 0.000000 116.564322 820.070087 -1128.670816
33 33 23 22 371.000000 415.935068 9 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
13 19 25 27 456.000000 586.770243 9 0.0000e+00 0.0000e+00 0.0000e+00 144 0.000000 1.000000 0.000000 -1253.525062 -594.625467 187.337858
16 11 27 18 452.000000 564.724800 9 0.0000e+00 0.0000e+00 0.0000e+00 96 0.000000 1.000000 0.000000 -95.157341 318.963377 -1104.600669
9 33 31 23 411.000000 468.277679 9 0.0000e+00 0.0000e+00 0.0000e+00 9 0.000000 1.000000 0.000000 613.641698 -478.430369 715.523203
15 27 35 23 439.000000 585.702163 9 0.0000e+00 0.0000e+00 0.0000e+00 240 0.000000 1.000000 0.000000 -235.135982 112.532838 1344.738598
21 23 30 25 456.000000 560.951435 9 0.0000e+00 0.0000e+00 0.0000e+00 144 0.000000 1.000000 0.000000 -38.657435 1234.148420 -659.835798
19 14 29 29 460.000000 465.403079 9 0.0000e+00 0.0000e+00 0.0000e+00 34 0.000000 1.000000 0.000000 177.647833 -88.391739 1301.764538
24 21 38 20 452.000000 526.545795 9 0.0000e+00 0.0000e+00 0.0000e+00 47 0.000000 1.000000 0.000000 -25.627254 1325.209414 -188.584893
25 23 26 35 479.000000 538.281562 9 0.0000e+00 0.0000e+00 0.0000e+00 64 0.000000 1.000000 0.000000 209.649845 -802.703848 -1127.702742
11 33 25 27 475.000000 530.857123 9 0.0000e+00 0.0000e+00 0.0000e+00 501 0.000000 1.000000 0.000000 1118.257500 -261.655898 -800.647460
27 17 37 28 459.000000 530.868394 9 0.0000e+00 0.0000e+00 0.0000e+00 44 0.000000 1.000000 0.000000 38.942609 717.563553 680.702471
20 26 21 22 476.000000 528.889696 9 0.0000e+00 0.0000e+00 0.0000e+00 164 0.000000 1.000000 0.000000 1078.134643 -20.562587 -892.862180
10 26 20 16 479.000000 500.214772 9 0.0000e+00 0.0000e+00 0.0000e+00 184 0.000000 1.000000 0.000000 -1288.899927 -478.593251 -263.980073
17 30 20 21 108.000000 201.357010 9 0.0000e+00 0.0000e+00 0.0000e+00 0 0.000000 1.000000 0.000000 -1271.095692 -388.548659 -439.710908
30 23 18 26 250.000000 312.070333 9 0.0000e+00 0.0000e+00 0.0000e+00 10 0.000000 1.000000 0.000000 1246.114228 508.095366 386.054958
28 27 32 16 430.000000 505.606348 9 0.0000e+00 0.0000e+00 0.0000e+00 38 0.000000 1.000000 0.000000 -117.558832 -28.596589 -1266.753677
18 23 27 16 446.000000 539.582691 9 0.0000e+00 0.0000e+00 0.0000e+00 172 0.000000 1.000000 0.000000 419.190765 1319.626726 -207.037213
29 14 27 23 429.000000 534.924791 9 0.0000e+00 0.0000e+00 0.0000e+00 34 0.000000 1.000000 0.000000 -97.664854 1312.286864 477.875260
26 19 30 19 448.000000 493.972738 9 0.0000e+00 0.0000e+00 0.0000e+00 47 0.000000 1.000000 0.000000 -351.606092 -471.106442 1270.602958
8 25 31 31 471.000000 541.035232 9 0.0000e+00 0.0000e+00 0.0000e+00 386 0.000000 1.000000 0.000000 0.588229 1067.774427 11.908385
14 21 18 32 243.000000 345.519958 9 0.0000e+00 0.0000e+00 0.0000e+00 8 0.000000 1.000000 0.000000 -895.673363 -850.352521 -361.856741
22 21 23 30 418.000000 468.442452 9 0.0000e+00 0.0000e+00 0.0000e+00 64 0.000000 1.000000 0.000000 1098.137070 -294.121077 -817.060443
32 26 20 34 326.000000 368.152523 9 0.0000e+00 0.0000e+00 0.0000e+00 8 0.000000 1.000000 0.000000 -102.318100 1068.479039 898.823425
23 18 34 24 440.000000 533.964164 9 0.0000e+00 0.0000e+00 0.0000e+00 44 0.000000 1.000000 0.000000 -351.056409 -143.916964 -1347.607994
